0.66421,0.19565,0.00000,0.01019
0.65915,0.18680,0.06499,0.01019
0.65408,0.17795,0.22146,0.01091
0.64864,0.16849,0.32190,0.01119
0.64303,0.15882,0.32303,0.01112
0.63741,0.14922,0.31227,0.01106
0.63179,0.13970,0.31785,0.01099
0.62617,0.13025,0.32355,0.01093
0.62055,0.12088,0.32938,0.01086
0.61493,0.11159,0.33533,0.01080
0.60931,0.10237,0.34141,0.01073
0.60369,0.09323,0.34763,0.01067
0.59808,0.08416,0.35398,0.01060
0.59246,0.07517,0.41042,0.01054
0.58684,0.06626,0.34718,0.01671
0.57786,0.05216,0.32818,0.01497
0.56974,0.03958,0.38741,0.01481
0.56164,0.02717,0.39071,0.01466
0.55356,0.01495,0.40108,0.01450
0.54549,0.00290,0.41176,0.01434
0.53744,-0.00896,0.42276,0.01419
0.52940,-0.02066,0.43408,0.01404
0.52138,-0.03218,0.44573,0.01389
0.51337,-0.04352,0.45773,0.01374
0.50538,-0.05470,0.47008,0.01359
0.49741,-0.06570,0.48278,0.01344
0.48945,-0.07653,0.49586,0.01329
0.48151,-0.08718,0.50932,0.01315
0.47358,-0.09767,0.52317,0.01300
0.46567,-0.10799,0.53742,0.01286
0.45777,-0.11815,0.55208,0.01272
0.44989,-0.12814,0.56716,0.01258
0.44203,-0.13796,0.58267,0.01244
0.43418,-0.14761,0.59862,0.01231
0.42635,-0.15710,0.61503,0.01217
0.41853,-0.16643,0.63189,0.01204
0.41073,-0.17560,0.64922,0.01190
0.40295,-0.18461,0.66703,0.01177
0.39518,-0.19345,0.68533,0.01164
0.38743,-0.20214,0.70412,0.01151
0.37969,-0.21067,0.72343,0.01139
0.37197,-0.21903,0.74324,0.01126
0.36426,-0.22725,0.76358,0.01114
0.35657,-0.23530,0.78445,0.01101
0.34890,-0.24321,0.80585,0.01089
0.34124,-0.25095,0.82780,0.01077
0.33360,-0.25855,0.85029,0.01066
0.32597,-0.26599,0.87334,0.01054
0.31836,-0.27328,0.89694,0.01042
0.31076,-0.28042,0.92110,0.01031
0.30319,-0.28740,0.94582,0.01020
0.29562,-0.29424,1.09429,0.01009
0.28807,-0.30094,1.00293,0.01493
0.27678,-0.31070,0.95185,0.01469
0.26552,-0.32013,1.07771,0.01445
0.25430,-0.32924,1.11994,0.01422
0.24312,-0.33802,1.16334,0.01400
0.23197,-0.34648,1.20787,0.01378
0.22085,-0.35463,1.25347,0.01357
0.20977,-0.36246,1.28990,0.01336
0.19873,-0.36998,1.45912,0.01284
0.18799,-0.37702,1.41385,0.01667
0.17386,-0.38587,1.37026,0.01631
0.15983,-0.39419,1.52659,0.01602
0.14585,-0.40203,1.58854,0.01575
0.13192,-0.40937,1.64726,0.01543
0.11809,-0.41622,1.72124,0.01518
0.10431,-0.42260,1.78206,0.01495
0.09058,-0.42851,1.83769,0.01468
0.07695,-0.43395,1.90958,0.01447
0.06337,-0.43893,1.96502,0.01427
0.04984,-0.44346,2.01301,0.01404
0.03640,-0.44754,2.07812,0.01387
0.02302,-0.45119,2.12341,0.01372
0.00968,-0.45440,2.29463,0.01353
-0.00355,-0.45718,2.33327,0.01672
-0.02003,-0.46007,2.15073,0.01981
-0.03966,-0.46269,2.19192,0.01956
-0.05915,-0.46439,2.31336,0.01936
-0.07850,-0.46521,2.32534,0.01920
-0.09770,-0.46517,2.32328,0.01907
-0.11675,-0.46427,2.30755,0.01899
-0.13566,-0.46254,2.27893,0.01893
-0.15442,-0.46001,2.23850,0.01891
-0.17304,-0.45669,2.18761,0.01892
-0.19152,-0.45260,2.12777,0.01896
-0.20986,-0.44775,2.06057,0.01903
-0.22805,-0.44218,1.98761,0.01911
-0.24609,-0.43589,1.91044,0.01922
-0.26400,-0.42890,1.83049,0.01935
-0.28177,-0.42124,1.74906,0.01949
-0.29939,-0.41292,1.66727,0.01965
-0.31687,-0.40395,1.52349,0.01982
-0.33421,-0.39436,1.45128,0.01665
-0.34856,-0.38590,1.53111,0.01344
-0.35998,-0.37883,1.47328,0.01348
-0.37131,-0.37152,1.34588,0.01359
-0.38259,-0.36394,1.29476,0.01370
-0.39383,-0.35611,1.23885,0.01375
-0.40497,-0.34805,1.20499,0.01386
-0.41607,-0.33975,1.15840,0.01398
-0.42712,-0.33119,1.10742,0.01403
-0.43808,-0.32244,1.07722,0.01414
-0.44899,-0.31344,1.03535,0.01426
-0.45985,-0.30421,0.98933,0.01431
-0.47063,-0.29480,0.96283,0.01442
-0.48136,-0.28516,0.92556,0.01454
-0.49204,-0.27529,0.88429,0.01459
-0.50263,-0.26526,0.86133,0.01470
-0.51318,-0.25501,0.82835,0.01482
-0.52368,-0.24456,0.79149,0.01486
-0.53409,-0.23395,0.77179,0.01498
-0.54446,-0.22314,0.74271,0.01509
-0.55478,-0.21213,0.70984,0.01513
-0.56501,-0.20098,0.69306,0.01524
-0.57520,-0.18965,0.66748,0.01535
-0.58534,-0.17812,0.63815,0.01538
-0.59539,-0.16648,0.62397,0.01549
-0.60539,-0.15465,0.60147,0.01560
-0.61536,-0.14265,0.57526,0.01562
-0.62523,-0.13055,0.56335,0.01572
-0.63506,-0.11827,0.54355,0.01583
-0.64484,-0.10584,0.52008,0.01584
-0.65454,-0.09330,0.51014,0.01594
-0.66419,-0.08062,0.49269,0.01604
-0.67379,-0.06777,0.47160,0.01605
-0.68331,-0.05485,0.46338,0.01614
-0.69279,-0.04179,0.44797,0.01623
-0.70222,-0.02858,0.42894,0.01623
-0.71156,-0.01530,0.42220,0.01632
-0.72086,-0.00189,0.40857,0.01640
-0.73012,0.01165,0.39132,0.01640
-0.73928,0.02525,0.38587,0.01648
-0.74841,0.03897,0.37377,0.01656
-0.75749,0.05281,0.35807,0.01654
-0.76649,0.06670,0.35372,0.01662
-0.77544,0.08070,0.34295,0.01669
-0.78435,0.09481,0.32859,0.01667
-0.79317,0.10895,0.32521,0.01673
-0.80195,0.12320,0.31560,0.01680
-0.81068,0.13755,0.30238,0.01677
-0.81933,0.15192,0.29984,0.01683
-0.82794,0.16638,0.29124,0.01689
-0.83651,0.18093,0.27902,0.01685
-0.84499,0.19550,0.27722,0.01690
-0.85343,0.21015,0.26948,0.01696
-0.86182,0.22488,0.25813,0.01691
-0.87013,0.23961,0.25697,0.01696
-0.87840,0.25441,0.25000,0.01700
-0.88662,0.26929,0.23938,0.01695
-0.89477,0.28416,0.23880,0.01699
-0.90287,0.29909,0.23250,0.01703
-0.91092,0.31410,0.22251,0.01697
-0.91890,0.32907,0.22244,0.01700
-0.92683,0.34411,0.21672,0.01703
-0.93472,0.35920,0.20728,0.01696
-0.94253,0.37426,0.20766,0.01699
-0.95029,0.38937,0.20246,0.01702
-0.95801,0.40453,0.19348,0.01694
-0.96566,0.41965,0.19428,0.01696
-0.97325,0.43481,0.18952,0.01698
-0.98081,0.45001,0.18093,0.01689
-0.98829,0.46516,0.18212,0.01691
-0.99572,0.48035,0.17776,0.01692
-1.00312,0.49557,0.16949,0.01683
-1.01043,0.51072,0.17102,0.01684
-1.01770,0.52591,0.16701,0.01684
-1.02493,0.54112,0.15901,0.01674
-1.03208,0.55626,0.16088,0.01675
-1.03919,0.57143,0.15717,0.01675
-1.04626,0.58661,0.14938,0.01664
-1.05324,0.60171,0.15156,0.01664
-1.06019,0.61683,0.14813,0.01663
-1.06710,0.63196,0.14049,0.01652
-1.07392,0.64700,0.14297,0.01651
-1.08071,0.66205,0.13978,0.01650
-1.08745,0.67711,0.13226,0.01638
-1.09412,0.69207,0.13503,0.01636
-1.10075,0.70703,0.13204,0.01635
-1.10733,0.72199,0.12459,0.01622
-1.11384,0.73685,0.12765,0.01620
-1.12031,0.75170,0.12485,0.01618
-1.12673,0.76655,0.11742,0.01604
-1.13308,0.78128,0.12076,0.01602
-1.13939,0.79601,0.11812,0.01599
-1.14566,0.81072,0.11067,0.01585
-1.15185,0.82531,0.11430,0.01582
-1.15800,0.83989,0.11180,0.01579
-1.16411,0.85445,0.10429,0.01564
-1.17015,0.86889,0.10822,0.01561
-1.17614,0.88330,0.10583,0.01557
-1.18210,0.89769,0.09821,0.01542
-1.18798,0.91194,0.10244,0.01538
-1.19382,0.92617,0.10016,0.01534
-1.19962,0.94037,0.09239,0.01518
-1.20535,0.95443,0.09693,0.01514
-1.21103,0.96846,0.09473,0.01509
-1.21668,0.98246,0.08675,0.01493
-1.22225,0.99631,0.09163,0.01488
-1.22778,1.01012,0.10179,0.01483
-1.23328,1.02390,0.07222,0.02202
-1.24140,1.04436,0.07078,0.01667
-1.24754,1.05986,0.09620,0.01676
-1.25368,1.07545,0.08029,0.01659
-1.25973,1.09089,0.07924,0.01641
-1.26571,1.10617,0.07648,0.01649
-1.27168,1.12155,0.06178,0.01606
-1.27750,1.13651,0.07544,0.01613
-1.28332,1.15156,0.07694,0.01787
-1.28974,1.16824,0.06493,0.01963
-1.29678,1.18657,0.06313,0.01942
-1.30372,1.20471,0.06095,0.01921
-1.31056,1.22265,0.05831,0.01898
-1.31730,1.24040,0.05659,0.01876
-1.32394,1.25795,0.05584,0.01849
-1.33047,1.27524,0.05312,0.01821
-1.33688,1.29229,0.04837,0.01798
-1.34320,1.30912,0.04445,0.01774
-1.34942,1.32574,0.04135,0.01750
-1.35554,1.34213,0.03941,0.01725
-1.36156,1.35829,0.03865,0.01697
-1.36748,1.37420,0.03529,0.01668
-1.37328,1.38983,0.02926,0.01642
-1.37899,1.40523,0.02421,0.01616
-1.38461,1.42038,0.02014,0.01590
-1.39012,1.43530,0.01755,0.01564
-1.39555,1.44997,0.01649,0.01534
-1.40086,1.46436,0.01631,0.01504
-1.40607,1.47847,0.00090,0.03653
-1.41871,1.51274,0.01574,0.01856
-1.42515,1.53014,0.00934,0.01817
-1.43146,1.54719,0.01817,0.01778
