0.67164,0.20382,0.05759,0.01029
0.66149,0.20557,0.08985,0.01023
0.65141,0.20729,0.12423,0.01026
0.64130,0.20900,0.12409,0.01029
0.63115,0.21071,0.12256,0.01004
0.62125,0.21236,0.12087,0.01007
0.61131,0.21400,0.11744,0.01011
0.60133,0.21564,0.11504,0.01014
0.59132,0.21727,0.11273,0.01018
0.58127,0.21890,0.11048,0.01021
0.57119,0.22052,0.10830,0.01024
0.56107,0.22214,0.10619,0.01028
0.55092,0.22374,0.10650,0.01031
0.54074,0.22535,0.10206,0.01129
0.52959,0.22709,0.09789,0.01133
0.51839,0.22883,0.09801,0.01137
0.50716,0.23056,0.09604,0.01140
0.49589,0.23228,0.09413,0.01143
0.48458,0.23399,0.09227,0.01147
0.47325,0.23570,0.09048,0.01150
0.46188,0.23740,0.08874,0.01153
0.45047,0.23910,0.08706,0.01155
0.43904,0.24078,0.08542,0.01158
0.42758,0.24246,0.08384,0.01161
0.41610,0.24413,0.08230,0.01163
0.40458,0.24580,0.08081,0.01165
0.39305,0.24745,0.07936,0.01168
0.38149,0.24910,0.07796,0.01170
0.36991,0.25074,0.07660,0.01172
0.35830,0.25238,0.07527,0.01173
0.34668,0.25400,0.07399,0.01175
0.33504,0.25562,0.07274,0.01177
0.32339,0.25723,0.07153,0.01178
0.31172,0.25883,0.07036,0.01179
0.30003,0.26043,0.06922,0.01180
0.28834,0.26201,0.06811,0.01181
0.27663,0.26359,0.06703,0.01182
0.26491,0.26516,0.07408,0.01183
0.25318,0.26672,0.06464,0.01778
0.23556,0.26906,0.05805,0.01779
0.21791,0.27137,0.06208,0.01780
0.20026,0.27366,0.06073,0.01780
0.18260,0.27594,0.05943,0.01780
0.16495,0.27819,0.05819,0.01780
0.14729,0.28043,0.05699,0.01779
0.12964,0.28265,0.05585,0.01777
0.11201,0.28485,0.05476,0.01775
0.09439,0.28703,0.05371,0.01773
0.07680,0.28918,0.05270,0.01770
0.05923,0.29132,0.05174,0.01767
0.04169,0.29344,0.05082,0.01763
0.02418,0.29554,0.04993,0.01759
0.00672,0.29762,0.04909,0.01754
-0.01070,0.29968,0.04828,0.01749
-0.02808,0.30172,0.04751,0.01744
-0.04540,0.30374,0.04677,0.01738
-0.06266,0.30573,0.04607,0.01732
-0.07986,0.30771,0.04540,0.01725
-0.09700,0.30966,0.04476,0.01718
-0.11407,0.31160,0.04415,0.01710
-0.13106,0.31351,0.04357,0.01702
-0.14798,0.31540,0.04302,0.01694
-0.16481,0.31727,0.04250,0.01685
-0.18156,0.31911,0.04201,0.01676
-0.19822,0.32094,0.04155,0.01666
-0.21478,0.32274,0.04112,0.01656
-0.23124,0.32452,0.04072,0.01645
-0.24760,0.32628,0.04034,0.01635
-0.26385,0.32802,0.03999,0.01623
-0.27999,0.32973,0.03967,0.01612
-0.29602,0.33142,0.03938,0.01600
-0.31193,0.33309,0.03911,0.01587
-0.32772,0.33474,0.03888,0.01575
-0.34338,0.33636,0.03867,0.01561
-0.35891,0.33796,0.03849,0.01548
-0.37431,0.33954,0.03835,0.01534
-0.38958,0.34109,0.03823,0.01520
-0.40470,0.34262,0.03814,0.01505
-0.41967,0.34413,0.03809,0.01490
-0.43450,0.34561,0.03807,0.01475
-0.44918,0.34707,0.03808,0.01460
-0.46371,0.34851,0.03813,0.01444
-0.47808,0.34992,0.03822,0.01427
-0.49228,0.35131,0.03835,0.01411
-0.50633,0.35268,0.03852,0.01394
-0.52020,0.35402,0.03873,0.01377
-0.53391,0.35534,0.03899,0.01359
-0.54744,0.35663,0.04416,0.01342
-0.56080,0.35790,0.03967,0.01981
-0.58053,0.35976,0.03690,0.01940
-0.59984,0.36157,0.04113,0.01898
-0.61874,0.36333,0.04208,0.01854
-0.63720,0.36503,0.04321,0.01810
-0.65523,0.36667,0.04455,0.01765
-0.67281,0.36826,0.04612,0.01719
-0.68993,0.36980,0.04795,0.01673
-0.70659,0.37128,0.05009,0.01626
-0.72279,0.37270,0.05259,0.01578
-0.73850,0.37407,0.05551,0.01529
-0.75374,0.37539,0.05893,0.01480
-0.76848,0.37664,0.06293,0.01430
-0.78273,0.37785,0.06763,0.01380
-0.79648,0.37900,0.07318,0.01329
-0.80972,0.38009,0.07975,0.01278
-0.82245,0.38113,0.08757,0.01226
-0.83467,0.38211,0.09694,0.01174
-0.84637,0.38303,0.10823,0.01121
-0.85755,0.38390,0.12195,0.01068
-0.86820,0.38472,0.17710,0.01015
-0.87832,0.38548,0.17194,0.01870
-0.89698,0.38684,0.19765,0.01655
-0.91349,0.38797,0.31979,0.01439
-0.92785,0.38889,0.49585,0.01223
-0.94006,0.38959,1.00236,0.01007
-0.95013,0.39008,58.52947,0.01109
-0.96121,0.39041,445.65589,0.01084
-0.95140,0.38581,59.74029,0.01468
-0.93689,0.38357,4.96822,0.01204
-0.92498,0.38184,0.45628,0.01376
-0.91134,0.37993,0.24147,0.01543
-0.89605,0.37784,0.15695,0.01703
-0.87917,0.37558,0.09914,0.01856
-0.86077,0.37315,0.06841,0.01488
-0.84602,0.37122,0.05821,0.01036
-0.83574,0.36988,0.04366,0.01070
-0.82513,0.36850,0.02870,0.01104
-0.81419,0.36708,0.02109,0.01136
-0.80292,0.36563,0.01527,0.01167
-0.79135,0.36413,0.00704,0.01807
-0.77342,0.36182,0.00188,0.01241
-0.76111,0.36023,0.00254,0.01269
-0.74853,0.35860,0.00682,0.01295
-0.73569,0.35694,0.01029,0.01321
-0.72258,0.35525,0.01344,0.01346
-0.70924,0.35352,0.01634,0.01369
-0.69566,0.35176,0.01901,0.01392
-0.68185,0.34997,0.02148,0.01414
-0.66783,0.34814,0.02380,0.01434
-0.65361,0.34628,0.02598,0.01454
-0.63919,0.34439,0.02805,0.01473
-0.62459,0.34247,0.03002,0.01490
-0.60982,0.34053,0.03191,0.01507
-0.59488,0.33855,0.03373,0.01522
-0.57980,0.33654,0.03549,0.01536
-0.56457,0.33451,0.03722,0.01550
-0.54921,0.33245,0.03890,0.01562
-0.53372,0.33037,0.04057,0.01574
-0.51813,0.32826,0.04221,0.01584
-0.50243,0.32612,0.04384,0.01594
-0.48664,0.32397,0.04547,0.01602
-0.47077,0.32178,0.04710,0.01610
-0.45482,0.31958,0.04874,0.01616
-0.43881,0.31736,0.05039,0.01622
-0.42275,0.31511,0.05206,0.01626
-0.40665,0.31284,0.05375,0.01630
-0.39050,0.31056,0.05547,0.01633
-0.37434,0.30826,0.05721,0.01635
-0.35815,0.30593,0.05900,0.01636
-0.34196,0.30360,0.06082,0.01636
-0.32577,0.30124,0.06267,0.01636
-0.30959,0.29887,0.06461,0.01633
-0.29343,0.29648,0.06664,0.01634
-0.27727,0.29408,0.06852,0.01634
-0.26111,0.29166,0.07065,0.01624
-0.24505,0.28924,0.07294,0.01622
-0.22902,0.28679,0.07496,0.01620
-0.21301,0.28434,0.07730,0.01607
-0.19712,0.28188,0.07983,0.01604
-0.18128,0.27941,0.08205,0.01599
-0.16548,0.27692,0.08465,0.01584
-0.14984,0.27444,0.08746,0.01579
-0.13425,0.27194,0.08991,0.01572
-0.11873,0.26943,0.09282,0.01555
-0.10338,0.26693,0.09595,0.01548
-0.08811,0.26441,0.09868,0.01540
-0.07292,0.26189,0.10195,0.01521
-0.05792,0.25937,0.10545,0.01512
-0.04302,0.25684,0.10850,0.01502
-0.02822,0.25431,0.11219,0.01481
-0.01362,0.25178,0.11613,0.01471
0.00087,0.24925,0.11955,0.01460
0.01524,0.24672,0.12371,0.01437
0.02939,0.24419,0.12815,0.01425
0.04342,0.24167,0.13201,0.01413
0.05733,0.23913,0.13671,0.01390
0.07099,0.23662,0.14174,0.01377
0.08453,0.23410,0.14608,0.01363
0.09793,0.23158,0.16108,0.01339
0.11108,0.22907,0.16658,0.01653
0.12731,0.22594,0.15708,0.01947
0.14641,0.22220,0.16560,0.01905
0.16510,0.21848,0.18205,0.01863
0.18336,0.21477,0.19212,0.01821
0.20119,0.21109,0.20286,0.01777
0.21858,0.20743,0.21430,0.01733
0.23553,0.20380,0.22650,0.01689
0.25203,0.20020,0.23952,0.01645
0.26809,0.19662,0.25339,0.01600
0.28369,0.19308,0.26819,0.01555
0.29885,0.18958,0.28397,0.01511
0.31355,0.18611,0.30080,0.01466
0.32780,0.18268,0.31873,0.01421
0.34160,0.17929,0.33784,0.01377
0.35495,0.17594,0.35821,0.01332
0.36786,0.17264,0.37989,0.01288
0.38033,0.16939,0.40297,0.01245
0.39235,0.16618,0.42752,0.01202
0.40395,0.16303,0.45363,0.01159
0.41511,0.15993,0.48136,0.01117
0.42586,0.15688,0.51079,0.01075
0.43618,0.15389,0.60823,0.01034
0.44610,0.15095,0.63914,0.01467
0.46013,0.14668,0.58799,0.01831
0.47760,0.14118,0.65835,0.01681
0.49356,0.13592,0.78934,0.01536
0.50809,0.13093,0.88355,0.01398
0.52126,0.12622,0.98606,0.01267
0.53313,0.12180,1.22400,0.01142
0.54377,0.11767,1.31474,0.01505
0.55771,0.11199,1.25768,0.01615
0.57253,0.10558,1.58373,0.01226
0.58366,0.10045,82.07421,0.01193
0.59439,0.09521,1913.30151,0.01296
0.58284,0.10109,9.50837,0.01196
0.57199,0.10612,2.05289,0.01532
0.55795,0.11224,1.22426,0.01893
0.54041,0.11938,1.21105,0.01090
0.53024,0.12330,1.34086,0.01191
0.51907,0.12744,0.98290,0.01294
0.50688,0.13179,0.88649,0.01401
0.49364,0.13635,0.79848,0.01510
0.47930,0.14109,0.71858,0.01622
0.46385,0.14601,0.64638,0.01735
0.44726,0.15109,0.58141,0.01850
0.42951,0.15632,0.45896,0.01966
0.41060,0.16170,0.48112,0.01026
0.40071,0.16443,0.56118,0.01057
0.39051,0.16720,0.42498,0.01084
0.38003,0.16999,0.40354,0.01115
0.36924,0.17282,0.38332,0.01142
0.35818,0.17566,0.36423,0.01173
0.34681,0.17853,0.34622,0.01200
0.33516,0.18142,0.32922,0.01230
0.32321,0.18434,0.31319,0.01256
0.31100,0.18727,0.29806,0.01286
0.29848,0.19023,0.28380,0.01312
0.28570,0.19319,0.29267,0.01341
0.27263,0.19617,0.25529,0.01835
0.25472,0.20018,0.22574,0.01874
0.23642,0.20420,0.22770,0.01912
0.21772,0.20821,0.20701,0.01970
0.19845,0.21227,0.19479,0.01751
0.18130,0.21581,0.19907,0.01526
0.16635,0.21885,0.19030,0.01544
0.15121,0.22188,0.17466,0.01570
0.13581,0.22492,0.16700,0.01590
0.12020,0.22796,0.16012,0.01610
0.10439,0.23100,0.15348,0.01629
0.08839,0.23403,0.14719,0.01647
0.07220,0.23706,0.14123,0.01663
0.05584,0.24008,0.13557,0.01679
0.03932,0.24309,0.13021,0.01694
0.02265,0.24609,0.12511,0.01708
0.00583,0.24908,0.12028,0.01721
-0.01112,0.25206,0.11567,0.01732
-0.02818,0.25502,0.11130,0.01743
-0.04536,0.25797,0.10713,0.01752
-0.06264,0.26090,0.10316,0.01760
-0.08000,0.26382,0.09937,0.01767
