3.236792430971302093e+00,5.789285576260039257e-01,-1.840469512105603056e-01
3.300258949225641558e+00,5.665033486635541182e-01,-2.072995095932325671e-01
3.363725467479980580e+00,5.526423229286769878e-01,-2.292716458449324535e-01
3.427191985734320046e+00,5.374301610931274675e-01,-2.498625483110009371e-01
3.490658503988659067e+00,5.209574838388627560e-01,-2.689903935686389080e-01
3.554125022242998533e+00,5.033189904118234859e-01,-2.865909226545311217e-01
3.617591540497337554e+00,4.846129440914237474e-01,-3.026172311623090971e-01
3.681058058751677020e+00,4.649406032824576762e-01,-3.170389187976256906e-01
3.744524577006016042e+00,4.444044350042056779e-01,-3.298402036176629193e-01
3.807991095260355507e+00,4.231074563087122153e-01,-3.410181392395749689e-01
3.871457613514694529e+00,4.011522666022486749e-01,-3.505802015359168466e-01
3.934924131769033995e+00,3.786409881544403055e-01,-3.585440958533472333e-01
3.998390650023373016e+00,3.556743764334157065e-01,-3.649349781788988056e-01
4.061857168277712482e+00,3.323513040280450248e-01,-3.697842444089625147e-01
4.125323686532051504e+00,3.087684683139612640e-01,-3.731267416657524372e-01
4.188790204786391413e+00,2.850202674193466068e-01,-3.750000505081478308e-01
4.252256723040730435e+00,2.611987764010465507e-01,-3.754441680427637595e-01
4.315723241295069457e+00,2.373934204774170997e-01,-3.744992546167522640e-01
4.379189759549408478e+00,2.136910019343139788e-01,-3.722054497212424207e-01
4.442656277803748388e+00,1.901759074988056963e-01,-3.686017860523013723e-01
4.506122796058087410e+00,1.669301124796889191e-01,-3.637260347247940895e-01
4.569589314312426431e+00,1.440331861374014866e-01,-3.576147209480625699e-01
4.633055832566765453e+00,1.215624195500756149e-01,-3.503029761460401681e-01
4.696522350821105363e+00,9.959290564392173084e-02,-3.418239962893185879e-01
4.759988869075444384e+00,7.819767270352362409e-02,-3.322103787621890070e-01
4.823455387329783406e+00,5.744772033104467157e-02,-3.214943802586148203e-01
4.886921905584122428e+00,3.741201944622901676e-02,-3.097079167822315848e-01
4.950388423838462337e+00,1.815750727839530662e-02,-2.968825838126575856e-01
5.013854942092801359e+00,-2.511161133652919930e-04,-2.830512879032531237e-01
5.077321460347140381e+00,-1.775078750111732523e-02,-2.682478626567836311e-01
5.140787978601480290e+00,-3.428076101909156848e-02,-2.525082268548676234e-01
5.204254496855819312e+00,-4.978297756244147443e-02,-2.358714393502504281e-01
5.267721015110158334e+00,-6.420206478724467536e-02,-2.183796990668026849e-01
5.331187533364497355e+00,-7.748533711050202555e-02,-2.000783449995211516e-01
5.394654051618837265e+00,-8.958279571013795517e-02,-1.810158562145283700e-01
5.458120569873176287e+00,-1.004475591475440521e-01,-1.612441807144525396e-01
5.521587088127515308e+00,-1.100365008843909170e-01,-1.408206019245532015e-01
5.585053606381854330e+00,-1.183099029114327155e-01,-1.198064589399589486e-01
5.648520124636194240e+00,-1.252323834665166613e-01,-9.826627298984141889e-02
5.711986642890533261e+00,-1.307729237884400486e-01,-7.626774552228782200e-02
5.775453161144872283e+00,-1.349048681169506270e-01,-5.388175820429944030e-02
5.838919679399211304e+00,-1.376059236927463791e-01,-3.118237292179276698e-02
5.902386197653551214e+00,-1.388582423311634506e-01,-8.246526434324635835e-03
5.965852715907890236e+00,-1.386493446596029355e-01,1.484812756657114680e-02
6.029319234162229257e+00,-1.369718125839729239e-01,3.802207856075001668e-02
6.092785752416569167e+00,-1.338231280701057124e-01,6.119618200884671677e-02
6.156252270670908189e+00,-1.292057284263928296e-01,8.429208503858599821e-02
6.219718788925247210e+00,-1.231270063037847445e-01,1.072322264447844731e-01
6.283185307179586232e+00,-1.155993096957909222e-01,1.299398366893494139e-01
6.283185307179586232e+00,-1.155993096957909222e-01,1.299398366893494139e-01
6.346651825433925254e+00,-1.066398216462052101e-01,1.523399356003064808e-01
6.410118343688265163e+00,-9.627033643825554099e-02,1.743605916059017547e-01
6.473584861942604185e+00,-8.451723055073462332e-02,1.959321897438611737e-01
6.537051380196943207e+00,-7.141107678047980967e-02,2.169877445801655091e-01
6.600517898451282228e+00,-5.698661136084458984e-02,2.374628962116926423e-01
6.663984416705622138e+00,-4.128272126976947204e-02,2.572957503544033298e-01
6.727450934959961160e+00,-2.434212124909228281e-02,2.764258765123809303e-01
6.790917453214300181e+00,-6.211149199341153837e-03,2.947971593540960611e-01
6.854383971468639203e+00,1.306025574018016694e-02,3.123539643091759466e-01
6.917850489722979113e+00,3.341858073861730949e-02,3.290401796678218971e-01
6.981317007977318134e+00,5.480673927356516373e-02,3.447992165808095311e-01
7.044783526231657156e+00,7.716407113106811544e-02,3.595740090594886640e-01
7.108250044485997066e+00,1.004263424056197063e-01,3.733070139757830863e-01
7.171716562740336087e+00,1.245256735757720723e-01,3.859395203142738651e-01
7.235183080994675109e+00,1.493902385106784247e-01,3.974084608553739573e-01
7.298649599249014130e+00,1.749441095612280783e-01,4.076478427298787510e-01
7.362116117503353152e+00,2.011068822650794452e-01,4.165875694152290087e-01
7.425582635757693062e+00,2.277936517387635085e-01,4.241532834647060990e-01
7.489049154012032083e+00,2.549149919847145118e-01,4.302664144652160183e-01
7.552515672266371105e+00,2.823762408798564105e-01,4.348445779421710733e-01
7.615982190520711015e+00,3.100770324648298160e-01,4.378012733967307502e-01
7.679448708775050036e+00,3.379115368274387410e-01,4.390480180079491257e-01
7.742915227029389058e+00,3.657684345848678520e-01,4.384947839003536241e-01
7.806381745283728080e+00,3.935309009812648640e-01,4.360506357815396306e-01
7.869848263538067989e+00,4.210759711783265136e-01,4.316269876479633116e-01
7.933314781792407011e+00,4.482750012914635818e-01,4.251395693810759990e-01
7.996781300046746033e+00,4.749947292197617132e-01,4.165123085298383376e-01
8.060247818301085942e+00,5.010974171225318630e-01,4.056780342334673217e-01
8.123714336555424964e+00,5.264411806480454592e-01,3.925830891020663516e-01
8.187180854809763986e+00,5.508806519280224911e-01,3.771906182195119417e-01
8.250647373064103007e+00,5.742697931881587392e-01,3.594854683988941702e-01
8.314113891318442029e+00,5.964622603073070906e-01,3.394749893985686273e-01
8.377580409572782827e+00,6.173126099414288914e-01,3.171930577536345441e-01
8.441046927827120072e+00,6.366779015738069925e-01,2.927035517737527903e-01
8.504513446081460870e+00,6.544212974476071309e-01,2.661015805830251879e-01
8.567979964335799892e+00,6.704128644361584399e-01,2.375140030724697260e-01
8.631446482590138913e+00,6.845312605899872560e-01,2.071005685946126773e-01
8.694913000844477935e+00,6.966661523797730293e-01,1.750529871782599556e-01
8.758379519098816957e+00,7.067210730634260196e-01,1.415912112823556890e-01
8.821846037353155978e+00,7.146140597801269312e-01,1.069620150366109579e-01
8.885312555607495000e+00,7.202792310133185882e-01,7.143530455691629588e-02
8.948779073861835798e+00,7.236685317058947353e-01,3.529666911578897837e-02
9.012245592116174819e+00,7.247526895532092617e-01,-1.157900669694728393e-03
9.075712110370513841e+00,7.235212365838872284e-01,-3.762659099386646971e-02
9.139178628624852863e+00,7.199828069021468879e-01,-7.380865933427380177e-02
9.202645146879191884e+00,7.141646733485501608e-01,-1.094140762710407305e-01
9.266111665133530906e+00,7.061124277998716003e-01,-1.441663714354562975e-01
9.329578183387869927e+00,6.958886163817966652e-01,-1.778083996443602099e-01
9.393044701642210725e+00,6.835712541768460548e-01,-2.101077354092203975e-01
9.456511219896549747e+00,6.692517635636664464e-01,-2.408612224051774886e-01
9.519977738150888769e+00,6.530341568776977246e-01,-2.698957124973151989e-01
9.583444256405227790e+00,6.350323794686957291e-01,-2.970702952209007819e-01
9.646910774659566812e+00,6.153679896483648104e-01,-3.222762454037962909e-01
9.710377292913905833e+00,5.941682050346683841e-01,-3.454364482158951422e-01
9.773843811168244855e+00,5.715647686214369028e-01,-3.665040306661716540e-01
9.837310329422585653e+00,5.476913992164046396e-01,-3.854599124020915424e-01
9.900776847676922898e+00,5.226819175833341546e-01,-4.023086152759282608e-01
9.964243365931263696e+00,4.966691950922587639e-01,-4.170759531834209999e-01
1.002770988418560272e+01,4.697841918230325486e-01,-4.298059743497062990e-01
1.009117640243994174e+01,4.421544748808196035e-01,-4.405570405658935651e-01
1.015464292069428076e+01,4.139034529788550021e-01,-4.493967173850308416e-01
1.021810943894861978e+01,3.851500390746327440e-01,-4.563998608700490234e-01
1.028157595720295880e+01,3.560083947357621237e-01,-4.616461288372062932e-01
1.034504247545729783e+01,3.265873487128225783e-01,-4.652165921583920061e-01
1.040850899371163862e+01,2.969907462479687843e-01,-4.671907743935768131e-01
1.047197551196597765e+01,2.673175279835522389e-01,-4.676449818305262740e-01
1.053544203022031667e+01,2.376618273916541457e-01,-4.666519760031789255e-01
1.059890854847465569e+01,2.081132827985775202e-01,-4.642786869229098556e-01
1.066237506672899471e+01,1.787573716933545387e-01,-4.605859412803191555e-01
1.072584158498333551e+01,1.496762603029546945e-01,-4.556279443186247446e-01
1.078930810323767275e+01,1.209488565465364207e-01,-4.494521996219312809e-01
1.085277462149201355e+01,9.265094379743267494e-02,-4.420997634720864045e-01
1.091624113974635080e+01,6.485604781820863973e-02,-4.336056749517460118e-01
1.097970765800069159e+01,3.763556906330607632e-02,-4.239988276594430783e-01
1.104317417625503062e+01,1.105938584112621526e-02,-4.133047674123560555e-01
1.110664069450936964e+01,-1.480407540809990097e-02,-4.015459238318470625e-01
1.117010721276370866e+01,-3.988784011230991911e-02,-3.887416103434624404e-01
1.123357373101804768e+01,-6.412636469148395857e-02,-3.749086474550082926e-01
1.129704024927238848e+01,-8.745492085337172594e-02,-3.600649226640046940e-01
1.136050676752672572e+01,-1.098096098612401511e-01,-3.442282723246722353e-01
1.142397328578106652e+01,-1.311281024905322501e-01,-3.274197868158343350e-01
1.148743980403540554e+01,-1.513496766227876988e-01,-3.096642721246884999e-01
1.155090632228974457e+01,-1.704152172456445680e-01,-2.909902498468051046e-01
1.161437284054408359e+01,-1.882673450154576933e-01,-2.714302449403038775e-01
1.167783935879842261e+01,-2.048511130193608198e-01,-2.510237827189389370e-01
1.174130587705276341e+01,-2.201137852832761865e-01,-2.298169261522732543e-01
1.180477239530710065e+01,-2.340062813588127677e-01,-2.078625387147756409e-01
1.186823891356144145e+01,-2.464833741876654161e-01,-1.852205044671844381e-01
1.193170543181578047e+01,-2.575036901016152235e-01,-1.619577280565069333e-01
1.199517195007011949e+01,-2.670298170829790152e-01,-1.381479806120999576e-01
1.205863846832445851e+01,-2.750295620890118031e-01,-1.138713481920295700e-01
1.212210498657879754e+01,-2.814758975171320343e-01,-8.921497573429471029e-02
1.218557150483313833e+01,-2.863476150327571301e-01,-6.426973294533355752e-02
1.224903802308747558e+01,-2.896295097494920312e-01,-3.912971965452972933e-02
1.231250454134181638e+01,-2.913123802291299191e-01,-1.389226581421004747e-02
1.237597105959615540e+01,-2.913930561356113391e-01,1.134226874933732220e-02
1.243943757785049442e+01,-2.898748870182897286e-01,3.647381691547348093e-02
1.250290409610483344e+01,-2.867676034954782516e-01,6.140346941545355569e-02
1.256637061435917246e+01,-2.820870838512157808e-01,8.603435625813729559e-02
1.256637061435917246e+01,-2.820870838512157808e-01,8.603435625813729559e-02
1.262983713261351149e+01,-2.758552758374067659e-01,1.102725339823843742e-01
1.269330365086785051e+01,-2.680999736598584926e-01,1.340283574140537504e-01
1.275677016912218953e+01,-2.588546943246357590e-01,1.572169767152888364e-01
1.282023668737653033e+01,-2.481578141695377493e-01,1.797597059706405598e-01
1.288370320563086935e+01,-2.360524900145861138e-01,2.015841370089372919e-01
1.294716972388520837e+01,-2.225865749964180684e-01,2.226240796858197923e-01
1.301063624213954739e+01,-2.078117443385384955e-01,2.428199104407130771e-01
1.307410276039388641e+01,-1.917835828081740912e-01,2.621198323783320849e-01
1.313756927864822543e+01,-1.745604081843686040e-01,2.804776752283593133e-01
1.320103579690256446e+01,-1.562030272391281560e-01,2.978525518197091548e-01
1.326450231515690348e+01,-1.367747357374213268e-01,3.142088580805280640e-01
1.332796883341124428e+01,-1.163413184371791670e-01,3.295162730381945293e-01
1.339143535166558330e+01,-9.497066048217993328e-02,3.437484980861649775e-01
1.345490186991992232e+01,-7.273151994557851274e-02,3.568817250938244867e-01
1.351836838817426134e+01,-4.969425463694732842e-02,3.688956169913927274e-01
1.358183490642860036e+01,-2.593056423752373996e-02,3.797696633214245887e-01
1.364530142468293938e+01,-1.513468618378019381e-03,3.894830595302255505e-01
1.370876794293727841e+01,2.348269215958678768e-02,3.980147069678520166e-01
1.377223446119161920e+01,4.898225784563459140e-02,4.053432128881111485e-01
1.383570097944595823e+01,7.490819217338927360e-02,4.114458877589854402e-01
1.389916749770029725e+01,1.011819216292881574e-01,4.162969449633844299e-01
1.396263401595463627e+01,1.277230881391253625e-01,4.198684867824749034e-01
1.402610053420897529e+01,1.544494316243937571e-01,4.221300652719636726e-01
1.408956705246331431e+01,1.812767896791186994e-01,4.230486785493162705e-01
1.415303357071765333e+01,2.081190647147071193e-01,4.225891295225472910e-01
1.421650008897199413e+01,2.348876008934085990e-01,4.207147656098474409e-01
1.427996660722633315e+01,2.614911449431441826e-01,4.173877725418914109e-01
1.434343312548067217e+01,2.878363080648669303e-01,4.125716407233953609e-01
1.440689964373501120e+01,3.138275805777843153e-01,4.062313103561303040e-01
1.447036616198935022e+01,3.393673725150822551e-01,3.983334352684820834e-01
1.453383268024368924e+01,3.643560216529801443e-01,3.888500212358173558e-01
1.459729919849802826e+01,3.886915540866685004e-01,3.777588491630534673e-01
1.466076571675236906e+01,4.122715351284415020e-01,3.650471639516019717e-01
1.472423223500670630e+01,4.349933501587950890e-01,3.507125705991427367e-01
1.478769875326104710e+01,4.567543058829043323e-01,3.347633024103037758e-01
1.485116527151538612e+01,4.774525147278906312e-01,3.172222023845779337e-01
1.491463178976972515e+01,4.969875307781642104e-01,2.981278712759246607e-01
1.497809830802406417e+01,5.152627344491051975e-01,2.775361517373534648e-01
1.504156482627840319e+01,5.321856726527318671e-01,2.555205977148531371e-01
1.510503134453274221e+01,5.476687332863943158e-01,2.321728882070423217e-01
1.516849786278708123e+01,5.616304581876866431e-01,2.076045389475952019e-01
1.523196438104142203e+01,5.739973336764419010e-01,1.819449058894784255e-01
1.529543089929576105e+01,5.847050246239974269e-01,1.553402843817074108e-01
1.535889741755010007e+01,5.936986192467480494e-01,1.279532870598334704e-01
1.542236393580443909e+01,6.009338726824435817e-01,9.996099866855412408e-02
1.548583045405877812e+01,6.063781439388413741e-01,7.155173580643298115e-02
1.554929697231311714e+01,6.100112845755436553e-01,4.292075983773607772e-02
1.561276349056745616e+01,6.118256718431026586e-01,1.426960197869442740e-02
1.567623000882179696e+01,6.118264507079375081e-01,-1.419823874603115543e-02
1.573969652707613598e+01,6.100317176429641552e-01,-4.228046664195586613e-02
1.580316304533047500e+01,6.064720026514915929e-01,-6.978190134579596859e-02
1.586662956358481402e+01,6.011902125668608932e-01,-9.651518043027002003e-02
1.593009608183915304e+01,5.942407962034924607e-01,-1.223035813799619731e-01
1.599356260009349207e+01,5.856892708674833470e-01,-1.469842301119090866e-01
1.605702911834783109e+01,5.756104682831358899e-01,-1.704107606783050177e-01
1.612049563660217188e+01,5.640878189992197811e-01,-1.924546007430625039e-01
1.618396215485650913e+01,5.512129668028075136e-01,-2.130050352054574103e-01
1.624742867311084993e+01,5.370838016708163742e-01,-2.319703386109275844e-01
1.631089519136518717e+01,5.218034931473906068e-01,-2.492776065398280005e-01
1.637436170961952797e+01,5.054787126391777630e-01,-2.648717684612744150e-01
1.643782822787386522e+01,4.882194779886341318e-01,-2.787155018663224904e-01
1.650129474612820601e+01,4.701377923423091798e-01,-2.907873848188373689e-01
1.656476126438254681e+01,4.513465550042026209e-01,-3.010808865028776204e-01
1.662822778263688406e+01,4.319583638630066225e-01,-3.096015068673720338e-01
1.669169430089122486e+01,4.120850847112403348e-01,-3.163658829729258937e-01
1.675516081914556565e+01,3.918375593501116083e-01,-3.214008482898348951e-01
1.681862733739990290e+01,3.713245122937764986e-01,-3.247405573486124575e-01
1.688209385565424014e+01,3.506523067886292422e-01,-3.264253550641183499e-01
1.694556037390858094e+01,3.299244852368327097e-01,-3.264995812430318001e-01
1.700902689216292174e+01,3.092417515658737459e-01,-3.250114984466516699e-01
1.707249341041725899e+01,2.887017381019796880e-01,-3.220118862723498343e-01
1.713595992867159978e+01,2.683986943502736366e-01,-3.175527471931370860e-01
1.719942644692593703e+01,2.484235678279742010e-01,-3.116868223945833960e-01
1.726289296518027783e+01,2.288639643580299143e-01,-3.044669497551115156e-01
1.732635948343461507e+01,2.098041480691201499e-01,-2.959460638459973092e-01
1.738982600168895587e+01,1.913250301989817548e-01,-2.861770601406081194e-01
1.745329251994329667e+01,1.735041584631152323e-01,-2.752121309311676978e-01
1.751675903819763391e+01,1.564157614908390226e-01,-2.631033980900291946e-01
1.758022555645197471e+01,1.401307506524782087e-01,-2.499032572442370648e-01
1.764369207470631196e+01,1.247167199738189874e-01,-2.356643783371641931e-01
1.770715859296065275e+01,1.102379461361096408e-01,-2.204397056285123946e-01
1.777062511121499000e+01,9.675525759758425715e-02,-2.042828854997867372e-01
1.783409162946933080e+01,8.432614416000512592e-02,-1.872486951639760477e-01
1.789755814772367160e+01,7.300465262295342816e-02,-1.693930895740233256e-01
1.796102466597800884e+01,6.284102367433755387e-02,-1.507738552018643707e-01
1.802449118423234964e+01,5.388168961639346055e-02,-1.314506151190218963e-01
1.808795770248668688e+01,4.616927436568392384e-02,-1.114848289966039047e-01
1.815142422074102768e+01,3.974259345309909264e-02,-9.093979310530478366e-02
1.821489073899536493e+01,3.463659440445478882e-02,-6.988052935042644853e-02
1.827835725724970573e+01,3.088163710202002088e-02,-4.837331911389270572e-02
1.834182377550404652e+01,2.850407999399370146e-02,-2.648795822081594781e-02
1.840529029375838377e+01,2.752580688463009823e-02,-4.295557561132118396e-03
1.846875681201272457e+01,2.796402904919025739e-02,1.813200611789402006e-02
1.853222333026706181e+01,2.983128523394193779e-02,4.072209021166775522e-02
1.859568984852140261e+01,3.313544165615965598e-02,6.340128625826613185e-02
1.865915636677573985e+01,3.787969200412476950e-02,8.609541993843725094e-02
1.872262288503008065e+01,4.406255743712517159e-02,1.087295510755989514e-01
1.878608940328442145e+01,5.167788658545567626e-02,1.312279736358410165e-01
1.884955592153875870e+01,6.071485555041782056e-02,1.535142157279240915e-01
1.884955592153875870e+01,6.071485555041782056e-02,1.535142157279240915e-01
1.891302243979309949e+01,7.115764780337845152e-02,1.755119069461948678e-01
1.897648895804743674e+01,8.298539196516127592e-02,1.971450577033764806e-01
1.903995547630177754e+01,9.617255042575315049e-02,2.183369728599833803e-01
1.910342199455611478e+01,1.106886268052523770e-01,2.390098834864391453e-01
1.916688851281045558e+01,1.264981533489865362e-01,2.590848662452180373e-01
1.923035503106479283e+01,1.435606726067891470e-01,2.784817539301288614e-01
1.929382154931913362e+01,1.618305585245577161e-01,2.971181538962189839e-01
1.935728806757347442e+01,1.812570243348367582e-01,3.149098605461080336e-01
1.942075458582781167e+01,2.017835836275767014e-01,3.317689717223986090e-01
1.948422110408215246e+01,2.233479478437919163e-01,3.476034535125120950e-01
1.954768762233648971e+01,2.458820262755604946e-01,3.623171402486886628e-01
1.961115414059083051e+01,2.693118571622955537e-01,3.758096853070497789e-01
1.967462065884516775e+01,2.935566578229589774e-01,3.879755020137355404e-01
1.973808717709950855e+01,3.185285959466600536e-01,3.987035337117388889e-01
1.980155369535384580e+01,3.441325754640549572e-01,4.078779523416644626e-01
1.986502021360818659e+01,3.702661525821473454e-01,4.153781736621618426e-01
1.992848673186252739e+01,3.968194887433572071e-01,4.210791125944317592e-01
1.999195325011686464e+01,4.236743670960705366e-01,4.248530859466359000e-01
2.005541976837120544e+01,4.507040347717762296e-01,4.265707967324020577e-01
2.011888628662554268e+01,4.777739454961835719e-01,4.261050033569049322e-01
2.018235280487988348e+01,5.047417966813128043e-01,4.233310839870996212e-01
2.024581932313422072e+01,5.314574522981869720e-01,4.181307154248545266e-01
2.030928584138856152e+01,5.577628950090588456e-01,4.103957043642867397e-01
2.037275235964290232e+01,5.834944077492973946e-01,4.000335291270013527e-01
2.043621887789723957e+01,6.084831095475644602e-01,3.869692140337849806e-01
2.049968539615158036e+01,6.325556356970323257e-01,3.711506544765186821e-01
2.056315191440591761e+01,6.555356135326877443e-01,3.525536627915527021e-01
2.062661843266025841e+01,6.772473314158340418e-01,3.311869912022627482e-01
2.069008495091459565e+01,6.975164717083126575e-01,3.070936666956903816e-01
2.075355146916893645e+01,7.161719603669600698e-01,2.803563182023044442e-01
2.081701798742327725e+01,7.330494476001935267e-01,2.510987618846428626e-01
2.088048450567761449e+01,7.479945605843776324e-01,2.194862742803802003e-01
2.094395102393195529e+01,7.608641934777113924e-01,1.857254598551404401e-01
2.100741754218629254e+01,7.715291094655497561e-01,1.500636285125518388e-01
2.107088406044063333e+01,7.798777077377241351e-01,1.127822543055333748e-01
2.113435057869497058e+01,7.858171994472281652e-01,7.419414172767181681e-02
2.119781709694931138e+01,7.892750334511277055e-01,3.463779190617186088e-02
2.126128361520365218e+01,7.902008123558802444e-01,-5.532848915553084668e-03
2.132475013345798942e+01,7.885672330300476096e-01,-4.595585449343955742e-02
2.138821665171233022e+01,7.843698556258887900e-01,-8.626809855561577700e-02
2.145168316996666746e+01,7.776269035092825410e-01,-1.261154640220381040e-01
2.151514968822100826e+01,7.683784887139260000e-01,-1.651632012239482861e-01
2.157861620647534551e+01,7.566855765319027149e-01,-2.030999504502187525e-01
2.164208272472968630e+01,7.426279269889231038e-01,-2.396453192457011494e-01
2.170554924298402710e+01,7.263013812460629159e-01,-2.745562009785416646e-01
2.176901576123836435e+01,7.078164217366909039e-01,-3.076291684205135213e-01
2.183248227949270515e+01,6.872953032991375721e-01,-3.387021313341167517e-01
2.189594879774704239e+01,6.648689674355354740e-01,-3.676548622573946323e-01
2.195941531600138319e+01,6.406743537108070541e-01,-3.944078429698452681e-01
2.202288183425572043e+01,6.148528104187215293e-01,-4.189203429098508069e-01
2.208634835251006123e+01,5.875470611646854691e-01,-4.411869612162356846e-01
2.214981487076440203e+01,5.588987568465874078e-01,-4.612317538713368026e-01
2.221328138901873928e+01,5.290474146500657726e-01,-4.791055448175955411e-01
2.227674790727308007e+01,4.981287556155276075e-01,-4.948807347698724879e-01
2.234021442552741732e+01,4.662732532917932549e-01,-5.086458516641142458e-01
2.240368094378175812e+01,4.336052817181357821e-01,-5.204990475393395100e-01
2.246714746203609536e+01,4.002429283947972483e-01,-5.305464167651818830e-01
2.253061398029043616e+01,3.662973297931609307e-01,-5.388965315005697088e-01
2.259408049854477341e+01,3.318727265635329493e-01,-5.456566246787311059e-01
2.265754701679911420e+01,2.970669038485165281e-01,-5.509281745244551942e-01
2.272101353505345145e+01,2.619712759575136829e-01,-5.548063611465433587e-01
2.278448005330779225e+01,2.266714662986515916e-01,-5.573769687734960732e-01
2.284794657156213304e+01,1.912477245816894267e-01,-5.587148664967533929e-01
2.291141308981647029e+01,1.557765300003658149e-01,-5.588821685721583332e-01
2.297487960807081109e+01,1.203308069880968112e-01,-5.579278540455889779e-01
2.303834612632515189e+01,8.498027945370448255e-02,-5.558878536730664788e-01
2.310181264457948913e+01,4.979299615585922045e-02,-5.527843734958228783e-01
2.316527916283382638e+01,1.483579737036444524e-02,-5.486261718757577954e-01
2.322874568108816717e+01,-1.982399313445074029e-02,-5.434104498380383230e-01
2.329221219934250797e+01,-5.411844893078340824e-02,-5.371229409322981763e-01
2.335567871759684522e+01,-8.797904015764804186e-02,-5.297379142309138755e-01
2.341914523585118602e+01,-1.213355161250397329e-01,-5.212208349121507656e-01
2.348261175410552326e+01,-1.541144712898276925e-01,-5.115293134764327121e-01
2.354607827235986406e+01,-1.862397797301291458e-01,-5.006160951780489476e-01
2.360954479061420130e+01,-2.176322678060854388e-01,-4.884317606850592242e-01
2.367301130886854210e+01,-2.482097141598648138e-01,-4.749247260792922032e-01
2.373647782712288290e+01,-2.778868133298015852e-01,-4.600432712978184124e-01
2.379994434537722015e+01,-3.065745244905190292e-01,-4.437404874727728932e-01
2.386341086363156094e+01,-3.341811250096689001e-01,-4.259757595017537035e-01
2.392687738188589819e+01,-3.606130833203637920e-01,-4.067186659568826634e-01
