-9.484564138927756849e-01,1.989989499165933096e-01,3.671223852481904318e-13,4.922914582643579673e-03
-9.452943754201267312e-01,2.027720919342614336e-01,1.835611926240956198e-13,4.922914582643557989e-03
-9.421323369474777776e-01,2.065452339519295299e-01,0.000000000000000000e+00,4.922914582643579673e-03
-9.389702984748288239e-01,2.103183759695976540e-01,8.806895663834985787e-13,4.922914582643557989e-03
-9.358082600021798703e-01,2.140915179872657503e-01,8.806895663834922173e-13,4.922914582643650797e-03
-9.326462215295308056e-01,2.178646600049338744e-01,8.806895663834922173e-13,4.922914582643557989e-03
-9.294841830568818519e-01,2.216378020226019707e-01,1.064081507290292415e-12,4.922914582643579673e-03
-9.263221445842328983e-01,2.254109440402700948e-01,0.000000000000000000e+00,4.922914582643579673e-03
-9.231601061115839446e-01,2.291840860579382189e-01,1.835611926240956198e-13,4.922914582643557989e-03
-9.199980676389349910e-01,2.329572280756063152e-01,4.340252099519247508e+00,4.922914582643579673e-03
-9.168360291662860373e-01,2.367303700932744392e-01,5.046204018859751450e+00,9.946013659746601177e-03
-9.099739672523037282e-01,2.439300432808947927e-01,2.767978252435882691e+00,9.848998631666657649e-03
-9.030210625177493844e-01,2.509057073925606840e-01,2.311139212999793191e+00,9.755560062111820821e-03
-8.959793227580038488e-01,2.576573629881527827e-01,2.361036179937697543e+00,9.665879058941473714e-03
-8.888508229366419711e-01,2.641852805947810245e-01,2.409553730320490139e+00,9.579927581274889567e-03
-8.816375177139407215e-01,2.704895045935474251e-01,2.455009854548142023e+00,9.497965102533817081e-03
-8.743415205264553069e-01,2.765706036824585046e-01,2.497362341055330948e+00,9.420041653680452307e-03
-8.669649108591778175e-01,2.824291713037890839e-01,2.536981100725112626e+00,9.346238235450124443e-03
-8.595097817650927396e-01,2.880659451456525355e-01,2.573215947262818215e+00,9.276619950977260318e-03
-8.519782384268885789e-01,2.934818045104830020e-01,2.605772115974583691e+00,9.211235522549231225e-03
-8.443723967243041972e-01,2.986777675441372182e-01,2.634379180776143858e+00,9.150116925700727682e-03
-8.366943818072514194e-01,3.036549883235993841e-01,2.658835499279953218e+00,9.093279152904174684e-03
-8.289463266751181392e-01,3.084147538033331082e-01,2.678986806813215882e+00,9.040710793670577589e-03
-8.211303722274080341e-01,3.129584645914568752e-01,2.694444902722241686e+00,8.992390172580994046e-03
-8.132486663210382050e-01,3.172876438463995696e-01,2.704987006881558909e+00,8.948325469964806683e-03
-8.053033518335368512e-01,3.214040143850078191e-01,2.710871939741914094e+00,8.908428200793549676e-03
-7.972965788461224834e-01,3.253093542340741440e-01,2.712095465519750448e+00,8.872631140174051800e-03
-7.892304985159750430e-01,3.290055592415371821e-01,2.708496800785421765e+00,8.840851359409847635e-03
-7.811072616493373033e-01,3.324946387143604132e-01,2.700132723357167919e+00,8.812991074991184323e-03
-7.729290173160772159e-01,3.357787110816162768e-01,2.687102824036721405e+00,8.788938597831370825e-03
-7.646979115031393714e-01,3.388599995738985071e-01,2.669547073892263978e+00,8.768569370963095674e-03
-7.564160858045581026e-01,3.417408279116706527e-01,2.647642604503950281e+00,8.751747081800919162e-03
-7.480856761462340021e-01,3.444236159965389787e-01,2.621599826648588483e+00,8.738324834115854950e-03
-7.397088115438372746e-01,3.469108756009306460e-01,2.591658031304467702e+00,8.728146363658742871e-03
-7.312876128926888430e-01,3.492052060530114188e-01,2.558080627598838142e+00,8.721047281336949397e-03
-7.228241917886381041e-01,3.513092899151288862e-01,2.521150173689189700e+00,8.716856327631935727e-03
-7.143206493793959888e-01,3.532258886552927524e-01,3.678399535899585793e+00,8.715396622973861987e-03
-7.057790752458411587e-01,3.549578383129708414e-01,1.845967943165786496e+00,2.615825772148355419e-02
-6.799468674147483016e-01,3.590750564994140692e-01,1.837116894431148229e+00,9.269801195569629323e-03
-6.707370984744629450e-01,3.601283229765884220e-01,3.426951594976478610e+00,9.282316462913936875e-03
-6.614949580121123329e-01,3.609910156170257345e-01,2.186422944707298921e+00,9.296756524574184208e-03
-6.522228001933840780e-01,3.616668641664871897e-01,2.130127278574933669e+00,9.312889743940171161e-03
-6.429229577235365811e-01,3.621596576514348187e-01,2.073093165319817466e+00,9.330488014087361115e-03
-6.335977406374715404e-01,3.624732383887075970e-01,2.043985256325508537e+00,9.349327811739934976e-03
-6.242494351588768753e-01,3.626114961561234251e-01,2.007347627196939488e+00,9.427947519640477239e-03
-6.148215845966900073e-01,3.625687385817325525e-01,1.920904777366367000e+00,9.449380762018278618e-03
-6.053745842231038621e-01,3.623566519789864770e-01,1.842097262271877867e+00,9.471476948275703994e-03
-5.959106399546926225e-01,3.619789821944867092e-01,1.784885173214834753e+00,9.493968994275708839e-03
-5.864319849088954761e-01,3.614399592014216345e-01,1.727967550594853741e+00,9.516686278409782970e-03
-5.769408040409822469e-01,3.607436809135001199e-01,1.698626645732176810e+00,9.539446131755271660e-03
-5.674392521610980289e-01,3.598942432321312612e-01,1.664261944307215302e+00,9.621231161906069335e-03
-5.578715768171104150e-01,3.588804988941032281e-01,1.583517131201312322e+00,9.644290918562706608e-03
-5.482973467363470021e-01,3.577201258150997099e-01,1.509506007114306936e+00,9.666886072130762703e-03
-5.387186547088248512e-01,3.564173037345993444e-01,1.457898747624567060e+00,9.688864341393715537e-03
-5.291375613889284235e-01,3.549762128209624779e-01,1.407550008623360993e+00,9.710082971725608053e-03
-5.195560945955797205e-01,3.534010285759448533e-01,1.382652456983969991e+00,9.730408689951657725e-03
-5.099762486857059018e-01,3.516959169618384395e-01,1.354090805290327326e+00,9.808933216097400973e-03
-5.003434771302280870e-01,3.498452730204395511e-01,1.283299026102252771e+00,9.827696019872558808e-03
-4.907159952368607136e-01,3.478716465482056819e-01,1.218984986164033391e+00,9.845331653779092196e-03
-4.810956564338152441e-01,3.457788883950684844e-01,1.175226892040823090e+00,9.861545838722776333e-03
-4.714843808924686352e-01,3.435712949547939932e-01,1.132494896943974538e+00,9.876314373630340829e-03
-4.618840176524055541e-01,3.412529741690478180e-01,1.114095170057868733e+00,9.889555464509137278e-03
-4.522963795342618276e-01,3.388279994060616196e-01,1.093448805229421117e+00,9.960111463517750882e-03
-4.426684647084204172e-01,3.362771022164358081e-01,1.032442698025997085e+00,9.970594338828298042e-03
-4.330566859151572245e-01,3.336263551710067499e-01,9.763405602486745494e-01,9.979325208999946517e-03
-4.234627737121836044e-01,3.308797608673980650e-01,9.407172071176799211e-01,9.986278510528929370e-03
-4.138884160676462587e-01,3.280411988750608909e-01,9.059689732664015782e-01,9.991349258717027032e-03
-4.043352773305047831e-01,3.251146650415656647e-01,8.625250832222958186e-01,9.994531598762141505e-03
-3.948049761701508675e-01,3.221040136715774826e-01,8.866887412042792072e-01,8.617517441919299651e-03
-3.866104625174031639e-01,3.194372641788963962e-01,8.729758157278981745e-01,8.617485074172460957e-03
-3.784348796977244911e-01,3.167131322874197630e-01,7.880937111703369968e-01,8.616199686039811498e-03
-3.702791976258185680e-01,3.139339692890145139e-01,7.631820553136564600e-01,8.613652343782564336e-03
-3.621443661565492689e-01,3.111020929382292688e-01,7.390683212351092379e-01,8.609836693225484880e-03
-3.540313151390315771e-01,3.082197863842404129e-01,7.157312124544655818e-01,8.604748829410542588e-03
